"weekly_correlation","solution_diff","solved_ifr","it","initial_r0","incubation_period","distancing_effect","prop_susceptible","initial_shutdown","missing_death_rate"
0.571044585273811,3822.92307692308,0.00100969493388877,385,3,4.5,0.7,0.6,2020-03-07,0.35
0.946718027850367,3824.45454545454,0.049175685386697,2198,2.5,6,0.7,0.4,2020-03-07,0.45
0.408116638630642,3837,0.00102484266718582,3455,3,4,0.6,0.7,2020-03-07,0.5
0.866022150026744,3841.92307692308,0.00100995095555006,928,2.5,4,0.5,0.7,2020-03-09,0.35
0.411372931014469,3900,0.00101232294854318,3430,3,4,0.5,0.7,2020-03-07,0.5
0.894790225642029,3906,0.0484190222202721,3856,2,4.5,0.6,0.6,2020-03-09,0.5
0.515159156964668,3917.92307692308,0.00100586903585637,360,3,4.5,0.6,0.6,2020-03-07,0.35
0.924681953587038,3926.66666666667,0.00100384411928733,1420,3,5.5,0.4,0.7,2020-03-07,0.4
0.828704628051688,3950.45454545454,0.0489906888695285,2611,2,5,0.4,0.4,2020-03-09,0.45
0.403764104132432,3954.66666666667,0.0010084804433139,1355,3,4,0.6,0.6,2020-03-07,0.4
0.415219094159079,3964.66666666667,0.00100914320956366,1880,3,4,0.7,0.6,2020-03-09,0.4
0.576434302839251,3970.54545454546,0.00101348466924977,2485,3,4.5,0.7,0.7,2020-03-07,0.45
0.762384181898111,4037.54545454546,0.00101399473316505,2940,3,5,0.5,0.7,2020-03-09,0.45
0.835969451661734,4041.92307692308,0.00105829215088898,970,3,5.5,0.6,0.7,2020-03-09,0.35
0.399012041151095,4051.66666666667,0.00100861458018243,1305,3,4,0.4,0.6,2020-03-07,0.4
0.92711785062735,4072.92307692308,0.00104032689194013,445,3,5.5,0.5,0.7,2020-03-07,0.35
0.416555959409678,4073,0.00100872991128527,3405,3,4,0.4,0.7,2020-03-07,0.5
0.867927920499578,4076.07692307692,0.0472693235899588,647,2.25,6,0.5,0.4,2020-03-09,0.35
0.42274876757991,4106,0.00100968151672187,3930,3,4,0.5,0.7,2020-03-09,0.5
0.913976766984984,4200.33333333333,0.0491311090889222,1176,2,4,0.7,0.4,2020-03-07,0.4
0.335864561546723,4222,0.00101381175585864,3980,3,4,0.7,0.7,2020-03-09,0.5
0.425841119662454,4229,0.00100725029465772,3905,3,4,0.4,0.7,2020-03-09,0.5
0.428451202272244,4270.66666666667,0.00100509918895391,1805,3,4,0.4,0.6,2020-03-09,0.4
0.889367636658822,4284.07692307692,0.0488455294043591,792,2.25,5.5,0.7,0.5,2020-03-09,0.35
0.413271139593776,4301.66666666667,0.00101957860971842,1330,3,4,0.5,0.6,2020-03-07,0.4
0.807252673516226,4333.66666666667,0.00101379059677302,1990,3,5,0.7,0.7,2020-03-09,0.4
0.95853733854484,4361.33333333333,0.0497221189278973,1456,2,4.5,0.6,0.7,2020-03-07,0.4
0.586764481845336,4404.54545454546,0.0010107740344275,2460,3,4.5,0.6,0.7,2020-03-07,0.45
0.858992083361295,4404.92307692308,0.00102704352380098,425,3,6,0.4,0.7,2020-03-07,0.35
0.641627940759107,4455.92307692308,0.00101484863800612,854,2.75,4,0.6,0.6,2020-03-09,0.35
0.42042532686126,4507.66666666667,0.00101454793248762,1855,3,4,0.6,0.6,2020-03-09,0.4
0.648899409543742,4544.92307692308,0.00101379059677302,304,2.75,4,0.4,0.6,2020-03-07,0.35
0.916949849368695,4553.45454545454,0.0486909199569191,2051,2,4,0.6,0.3,2020-03-07,0.45
0.881116434837141,4564.45454545454,0.0489217315016637,2892,2.25,5.5,0.7,0.6,2020-03-09,0.45
0.947879586173956,4583.33333333333,0.0495886485929314,1131,2,4.5,0.5,0.4,2020-03-07,0.4
0.844830872517743,4624.92307692308,0.00101206584453749,925,3,6,0.4,0.7,2020-03-09,0.35
0.507607632300809,4638.66666666667,0.00100337056754743,1479,2.75,4,0.7,0.7,2020-03-07,0.4
0.823338633210814,4658.92307692308,0.00103040509534028,984,2.75,4.5,0.7,0.7,2020-03-09,0.35
0.627802641048439,4675.54545454546,0.00101770419240403,2979,2.75,4,0.7,0.7,2020-03-09,0.45
0.63289808045434,4686.54545454546,0.00100133471161028,2404,2.75,4,0.4,0.7,2020-03-07,0.45
0.877216651045571,4751.07692307692,0.049433817125364,881,2,4.5,0.7,0.6,2020-03-09,0.35
0.859376728060681,4791.92307692308,0.001020624903358,434,2.75,4.5,0.5,0.7,2020-03-07,0.35
0.800744555315339,4820.92307692308,0.00100383697278133,465,3,5,0.6,0.7,2020-03-07,0.35
0.854721870046536,4843.66666666667,0.00101852684876843,1934,2.75,4.5,0.5,0.7,2020-03-09,0.4
0.843972486249,4845.92307692308,0.00101231524750286,815,3,5,0.4,0.6,2020-03-09,0.35
0.562670814846973,4853.92307692308,0.00100728345649565,829,2.75,4,0.5,0.6,2020-03-09,0.35
0.867292935147198,4857.44444444445,0.0478601798291424,4142,2.25,5.5,0.5,0.4,2020-03-07,0.55
0.872096838449849,4863.92307692308,0.00100446898456841,914,2.75,5,0.4,0.7,2020-03-09,0.35
0.880175598014503,4864.33333333333,0.0472683892384853,1347,2.25,6,0.5,0.6,2020-03-07,0.4
0.823479412582222,4883,0.0492800387780721,3576,2,4,0.7,0.3,2020-03-09,0.5
0.867884168753431,4887.07692307692,0.0491541338928204,111,2,5,0.4,0.4,2020-03-07,0.35
0.625802929237806,4932.92307692308,0.00100808064941973,885,3,4.5,0.7,0.6,2020-03-09,0.35
0.922619807699018,4954,0.0499085582057551,3447,2.25,6,0.5,0.7,2020-03-07,0.5
0.633887072732796,4955.92307692308,0.00103272493788281,879,2.75,4,0.7,0.6,2020-03-09,0.35
0.876988736946778,5052.66666666667,0.00102889900467258,1409,2.75,4.5,0.4,0.7,2020-03-07,0.4
0.642721522375297,5077.54545454546,0.00102049840912306,2954,2.75,4,0.6,0.7,2020-03-09,0.45
0.601958833166571,5097.54545454546,0.00100751176323559,2435,3,4.5,0.5,0.7,2020-03-07,0.45
0.891593309564953,5101.33333333333,0.0498860812410366,1972,2.25,6,0.6,0.7,2020-03-09,0.4
0.867505717940663,5171,0.0494541184945084,3747,2.25,6,0.5,0.5,2020-03-09,0.5
0.94601395202887,5212,0.048312349166317,3231,2,4.5,0.5,0.5,2020-03-07,0.5
0.531774100215413,5258.92307692308,0.00102220208883546,335,3,4.5,0.5,0.6,2020-03-07,0.35
0.880301977916675,5266.66666666667,0.00100796830587302,1920,3,5.5,0.4,0.7,2020-03-09,0.4
0.631481840806454,5274.92307692308,0.00101431317375312,860,3,4.5,0.6,0.6,2020-03-09,0.35
0.8968859333984,5279.07692307692,0.0483120570841286,836,2,5,0.5,0.6,2020-03-09,0.35
0.93782656031108,5289.45454545454,0.0497791400621868,2187,2.25,5,0.7,0.4,2020-03-07,0.45
0.617756509178621,5317.92307692308,0.00100100300108369,310,3,4.5,0.4,0.6,2020-03-07,0.35
0.819258552779546,5383.66666666667,0.0010110045459901,1965,3,5,0.6,0.7,2020-03-09,0.4
0.838985141470175,5398.07692307692,0.0473336469483495,916,2,5.5,0.4,0.7,2020-03-09,0.35
0.880460467535736,5426.45454545454,0.0489569744236418,2042,2.25,5.5,0.5,0.3,2020-03-07,0.45
0.895586694332007,5504.45454545454,0.0489698052592697,2756,2,4.5,0.6,0.5,2020-03-09,0.45
0.582906928018213,5520.92307692308,0.00101916415448525,804,2.75,4,0.4,0.6,2020-03-09,0.35
0.88842161073332,5528.45454545454,0.0499014899509863,2936,2,5,0.5,0.7,2020-03-09,0.45
0.855493523934972,5533.45454545454,0.0492826627915012,2531,2,4.5,0.5,0.3,2020-03-09,0.45
0.845836519943517,5591.54545454546,0.00102362811410885,2915,3,5,0.4,0.7,2020-03-09,0.45
0.869325064581946,5601,0.046120279204247,3311,2,5,0.4,0.6,2020-03-07,0.5
0.914178199323568,5613.92307692308,0.00102103662118185,945,3,5.5,0.5,0.7,2020-03-09,0.35
0.654879946958786,5620.54545454546,0.00101089601204776,2904,2.75,4,0.4,0.7,2020-03-09,0.45
0.646668523398692,5635.54545454546,0.00102435325120171,2929,2.75,4,0.5,0.7,2020-03-09,0.45
0.629088037118683,5651.54545454546,0.00100938321806768,2960,3,4.5,0.6,0.7,2020-03-09,0.45
0.940916030155706,5654.33333333333,0.0496248017217277,1267,2.25,5.5,0.6,0.5,2020-03-07,0.4
0.833858277055844,5667.33333333333,0.0472693235899588,1647,2.25,6,0.5,0.4,2020-03-09,0.4
0.901030550483727,5743.07692307692,0.049573551166872,656,2,4.5,0.6,0.4,2020-03-09,0.35
0.811499335488623,5762.66666666667,0.00102900829848419,1440,3,5,0.5,0.7,2020-03-07,0.4
0.561675416310314,5834.92307692308,0.00101330118515253,810,3,4.5,0.4,0.6,2020-03-09,0.35
0.400864154166683,5834.92307692308,0.00101162638080961,380,3,4,0.7,0.6,2020-03-07,0.35
0.601112280083054,5861.66666666667,0.00100996529734274,1454,2.75,4,0.6,0.7,2020-03-07,0.4
0.928299247555784,5872.07692307692,0.0490604245783114,98,2.5,6,0.7,0.3,2020-03-07,0.35
0.956502555620655,5905.44444444445,0.0495632799124433,4467,2.25,5.5,0.6,0.7,2020-03-07,0.55
0.919963340129217,5917.07692307692,0.048551437005652,247,2.25,6,0.5,0.5,2020-03-07,0.35
0.896112111398655,5928.07692307692,0.0487715541625222,567,2.25,5.5,0.6,0.3,2020-03-09,0.35
0.819184825267123,5973.07692307692,0.0486174198597193,511,2,5,0.4,0.3,2020-03-09,0.35
0.864346888651026,5998.66666666667,0.00100990738593157,1909,2.75,4.5,0.4,0.7,2020-03-09,0.4
0.922450294108606,6028.92307692308,0.00101091056054015,420,3,5.5,0.4,0.7,2020-03-07,0.35
0.80404113385431,6029.92307692308,0.00100312019785322,990,3,5,0.7,0.7,2020-03-09,0.35
0.943673680071368,6054.07692307692,0.0495955392271511,492,2.25,5.5,0.7,0.7,2020-03-07,0.35
0.846479782601844,6105.92307692308,0.00102021073557927,903,2.5,4,0.4,0.7,2020-03-09,0.35
0.407006767630509,6156.54545454546,0.00100848666064437,2455,3,4,0.6,0.7,2020-03-07,0.45
0.88348785290451,6176.45454545454,0.0491624760607142,2981,2,4.5,0.7,0.7,2020-03-09,0.45
0.865523468797412,6194.45454545454,0.0483122802150655,2211,2,5,0.4,0.5,2020-03-07,0.45
0.848684259036679,6206.66666666667,0.001004403530528,1415,3,5,0.4,0.7,2020-03-07,0.4
0.827846923659939,6220.33333333333,0.0491395871354498,1792,2.25,5.5,0.7,0.5,2020-03-09,0.4
0.93174633652717,6220.44444444445,0.0490076465577302,4287,2.25,5,0.7,0.5,2020-03-07,0.55
0.396760347621024,6279.54545454546,0.00100947692684225,2480,3,4,0.7,0.7,2020-03-07,0.45
0.409096536192028,6288.92307692308,0.00101928098575017,355,3,4,0.6,0.6,2020-03-07,0.35
0.568925423763101,6326.66666666667,0.0010156319256391,1485,3,4.5,0.7,0.7,2020-03-07,0.4
0.960960860461454,6328.07692307692,0.0491279184473386,356,2,4.5,0.6,0.6,2020-03-07,0.35
0.837312721810451,6337.92307692308,0.00100219871541448,934,2.75,4.5,0.5,0.7,2020-03-09,0.35
0.622932679492462,6375.66666666667,0.00100307655848139,1429,2.75,4,0.5,0.7,2020-03-07,0.4
0.70340954185809,6385.54545454546,0.00102220208883546,2410,3,4.5,0.4,0.7,2020-03-07,0.45
0.628507365150167,6408.54545454546,0.00101869431103626,2935,3,4.5,0.5,0.7,2020-03-09,0.45
0.412301804836677,6452.54545454546,0.0010056338943399,2430,3,4,0.5,0.7,2020-03-07,0.45
0.629859176317068,6458.92307692308,0.00102457245572132,835,3,4.5,0.5,0.6,2020-03-09,0.35
0.858165442444524,6467.92307692308,0.00104036612958698,959,2.75,4.5,0.6,0.7,2020-03-09,0.35
0.920087289915943,6475.45454545454,0.0494358460291227,2347,2.25,6,0.5,0.6,2020-03-07,0.45
0.794526429752024,6512.44444444445,0.0455817066175894,4522,2.25,6,0.4,0.3,2020-03-09,0.55
0.823089104599973,6522.44444444445,0.0455804354762709,4711,2,5,0.4,0.5,2020-03-09,0.55
0.40913816749836,6573.92307692308,0.00101761713042139,330,3,4,0.5,0.6,2020-03-07,0.35
0.345496401917097,6573.92307692308,0.00100769521823843,805,3,4,0.4,0.6,2020-03-09,0.35
0.904847012950429,6585.07692307692,0.049178451695825,872,2.25,6,0.6,0.6,2020-03-09,0.35
0.893944555923131,6601,0.0497678609569625,3667,2.25,5.5,0.6,0.4,2020-03-09,0.5
0.628644755490734,6656.54545454546,0.00101372164552156,2910,3,4.5,0.4,0.7,2020-03-09,0.45
0.395503014656739,6679.54545454546,0.00100458808657951,2405,3,4,0.4,0.7,2020-03-07,0.45
0.899801096874237,6703.44444444445,0.0490371846186761,4992,2.25,5.5,0.7,0.7,2020-03-09,0.55
0.417147333222877,6743.92307692308,0.0010142677328765,855,3,4,0.6,0.6,2020-03-09,0.35
0.41935578128231,6750.92307692308,0.00102698723801014,880,3,4,0.7,0.6,2020-03-09,0.35
0.582716333886101,6753.66666666667,0.001001500296301,1460,3,4.5,0.6,0.7,2020-03-07,0.4
0.422501029554988,6780.92307692308,0.00101384371908385,830,3,4,0.5,0.6,2020-03-09,0.35
0.889756820534768,6805.33333333333,0.0494679283619751,1836,2,5,0.5,0.6,2020-03-09,0.4
0.898971065631793,6805.45454545454,0.0496863895155147,2176,2,4,0.7,0.4,2020-03-07,0.45
0.836808908878181,6811.66666666667,0.00100848666064437,1940,3,5,0.5,0.7,2020-03-09,0.4
0.879210891010944,6820.44444444445,0.047568300815478,4598,2.5,6,0.7,0.3,2020-03-09,0.55
0.947835193719005,6829,0.0494694578551199,3198,2.5,6,0.7,0.4,2020-03-07,0.5
0.957312657598345,6831,0.0493553804451813,3367,2.25,5.5,0.6,0.6,2020-03-07,0.5
0.450939866169262,6844.54545454546,0.00100789404827152,2955,3,4,0.6,0.7,2020-03-09,0.45
0.324175805723408,6948.54545454546,0.00101076528465438,2980,3,4,0.7,0.7,2020-03-09,0.45
0.805864655365434,6963.92307692308,0.00101865482215127,409,2.75,4.5,0.4,0.7,2020-03-07,0.35
0.555088100701129,7017.66666666667,0.00101622725306022,1979,2.75,4,0.7,0.7,2020-03-09,0.4
0.639143389831483,7024.66666666667,0.0010029137579831,1954,2.75,4,0.6,0.7,2020-03-09,0.4
0.422207310322238,7107.54545454546,0.00101274246521405,2930,3,4,0.5,0.7,2020-03-09,0.45
0.882423333062207,7107.92307692308,0.00100225868694934,920,3,5.5,0.4,0.7,2020-03-09,0.35
0.848300440768934,7176.33333333333,0.0461860191360724,1916,2,5.5,0.4,0.7,2020-03-09,0.4
0.397824778713317,7366.92307692308,0.0010373283961504,305,3,4,0.4,0.6,2020-03-07,0.35
0.957170818322358,7383.45454545454,0.0493553747426752,2456,2,4.5,0.6,0.7,2020-03-07,0.45
0.540916000553673,7432.54545454546,0.00106141067869059,2985,3,4.5,0.7,0.7,2020-03-09,0.45
0.917694600318427,7452.44444444445,0.0495775875425522,4587,2.25,5,0.7,0.3,2020-03-09,0.55
0.869100853969487,7469.44444444445,0.0496304159346718,4311,2,5,0.4,0.6,2020-03-07,0.55
0.65498647644041,7521.66666666667,0.00100845410627941,1404,2.75,4,0.4,0.7,2020-03-07,0.4
0.684644479941783,7523.92307692308,0.00102212091741098,479,2.75,4,0.7,0.7,2020-03-07,0.35
0.887037355265824,7524,0.0489776578511085,3892,2.25,5.5,0.7,0.6,2020-03-09,0.5
0.932866313905065,7524.45454545454,0.0492464472004429,2131,2,4.5,0.5,0.4,2020-03-07,0.45
0.61748119747676,7585.66666666667,0.00100379215741424,1985,3,4.5,0.7,0.7,2020-03-09,0.4
0.944671367406596,7588.44444444445,0.0488502298365943,4062,2.25,5,0.6,0.3,2020-03-07,0.55
0.904962717189207,7613.44444444445,0.0493111767827804,4276,2,4,0.7,0.5,2020-03-07,0.55
0.948049879364668,7636.07692307692,0.0479014272256205,87,2.25,5,0.7,0.3,2020-03-07,0.35
0.876221603501906,7653.33333333333,0.048408274884626,1881,2,4.5,0.7,0.6,2020-03-09,0.4
0.645624709473966,7716.66666666667,0.00100993270709558,1929,2.75,4,0.5,0.7,2020-03-09,0.4
0.934805885862868,7749,0.0489990611194457,3051,2,4,0.6,0.3,2020-03-07,0.5
0.817319936097437,7749,0.048162993577253,3611,2,5,0.4,0.4,2020-03-09,0.5
0.894886436242199,7773.33333333333,0.048124836248052,1247,2.25,6,0.5,0.5,2020-03-07,0.4
0.722049960619632,7775.92307692308,0.00101248446925195,440,3,5,0.5,0.7,2020-03-07,0.35
0.602250889959379,7783.66666666667,0.00100498114874366,1435,3,4.5,0.5,0.7,2020-03-07,0.4
0.971928755263015,7882.45454545454,0.0494110463824914,2267,2.25,5.5,0.6,0.5,2020-03-07,0.45
0.768934620496862,7953.33333333333,0.0498914496719765,1511,2,5,0.4,0.3,2020-03-09,0.4
0.907804486887253,8059.07692307692,0.0489972325355458,76,2,4,0.7,0.3,2020-03-07,0.35
0.894983720415772,8061.33333333333,0.0494887677572933,1656,2,4.5,0.6,0.4,2020-03-09,0.4
0.842831767305361,8073.33333333333,0.0495014213547555,1567,2.25,5.5,0.6,0.3,2020-03-09,0.4
0.841417762871576,8114.66666666667,0.00101759156413043,1915,3,5,0.4,0.7,2020-03-09,0.4
0.428370594081882,8119.54545454546,0.001026479386266,2905,3,4,0.4,0.7,2020-03-09,0.45
0.832717732985567,8179.92307692308,0.00102220208883546,965,3,5,0.6,0.7,2020-03-09,0.35
0.901039447928801,8190.44444444445,0.0477924439719324,4856,2,4.5,0.6,0.6,2020-03-09,0.55
0.606536722447663,8231.92307692308,0.00102200141438535,454,2.75,4,0.6,0.7,2020-03-07,0.35
0.86509633240695,8360.33333333333,0.0483253852616001,1111,2,5,0.4,0.4,2020-03-07,0.4
0.958314588439994,8364.07692307692,0.0493004422016536,167,2.25,5.5,0.6,0.4,2020-03-07,0.35
0.875729786439666,8380.07692307692,0.0496958708818938,781,2,4.5,0.7,0.5,2020-03-09,0.35
0.904969759640285,8385.33333333333,0.0494015768642066,1872,2.25,6,0.6,0.6,2020-03-09,0.4
0.888111499771586,8386.07692307692,0.0493602912571915,736,2,5,0.5,0.5,2020-03-09,0.35
0.953593342395486,8387.33333333333,0.0493555173081266,1098,2.5,6,0.7,0.3,2020-03-07,0.4
0.956683921140377,8389.33333333333,0.0489569744236418,1356,2,4.5,0.6,0.6,2020-03-07,0.4
0.928776480414091,8427.44444444445,0.0494838300239984,4231,2,4.5,0.5,0.5,2020-03-07,0.55
0.943184090065355,8469.33333333333,0.0494629264249853,1492,2.25,5.5,0.7,0.7,2020-03-07,0.4
0.655417478925892,8517.66666666667,0.00101265134034626,1904,2.75,4,0.4,0.7,2020-03-09,0.4
0.623918129903735,8586.66666666667,0.00100930114138863,1935,3,4.5,0.5,0.7,2020-03-09,0.4
0.632436228146907,8608.92307692308,0.00100599872446177,979,2.75,4,0.7,0.7,2020-03-09,0.35
0.607306476955907,8629.92307692308,0.0010070567154603,429,2.75,4,0.5,0.7,2020-03-07,0.35
0.86706821409375,8630.92307692308,0.00101606609898933,909,2.75,4.5,0.4,0.7,2020-03-09,0.35
0.746358257406003,8639.92307692308,0.00100770445315443,415,3,5,0.4,0.7,2020-03-07,0.35
0.571133961527558,8676.92307692308,0.00100661586316498,485,3,4.5,0.7,0.7,2020-03-07,0.35
0.855094475441066,8696.44444444445,0.0495026806733669,4576,2,4,0.7,0.3,2020-03-09,0.55
0.87118286102489,8734,0.049091629424229,3531,2,4.5,0.5,0.3,2020-03-09,0.5
0.933210796502077,8896.07692307692,0.0486443299460179,436,2,5,0.5,0.7,2020-03-07,0.35
0.939695983247628,8911.07692307692,0.0498068555668733,392,2.25,5.5,0.7,0.6,2020-03-07,0.35
0.88593940055467,8922.07692307692,0.048312349166317,692,2.25,5.5,0.7,0.4,2020-03-09,0.35
0.873682011784333,8925,0.0496119774005599,3981,2,4.5,0.7,0.7,2020-03-09,0.5
0.871295492670132,8963.44444444445,0.0495976707537229,4747,2.25,6,0.5,0.5,2020-03-09,0.55
0.864439655701011,8976.07692307692,0.0455882987587383,816,2,5.5,0.4,0.6,2020-03-09,0.35
0.824249733601027,9013.07692307692,0.0492239569140855,416,2,5.5,0.4,0.7,2020-03-07,0.35
0.838219602733438,9049.92307692308,0.00101507524120172,940,3,5,0.5,0.7,2020-03-09,0.35
0.937287158870208,9128,0.0487726816993039,3187,2.25,5,0.7,0.4,2020-03-07,0.5
0.905748058859399,9141.45454545454,0.046925919709124,2972,2.25,6,0.6,0.7,2020-03-09,0.45
0.909629347053941,9173.07692307692,0.0489569815648255,31,2,4.5,0.5,0.3,2020-03-07,0.35
0.617560247478136,9203.66666666667,0.00102325709176753,1410,3,4.5,0.4,0.7,2020-03-07,0.4
0.893128922383831,9208,0.04860724952842,3756,2,4.5,0.6,0.5,2020-03-09,0.5
0.409339501357531,9254.66666666667,0.00101034569692146,1455,3,4,0.6,0.7,2020-03-07,0.4
0.379368174789328,9261.66666666667,0.00101636375199378,1480,3,4,0.7,0.7,2020-03-07,0.4
0.849371413549117,9316.45454545454,0.0495389879187932,2916,2,5.5,0.4,0.7,2020-03-09,0.45
0.635090758978641,9323.92307692308,0.0010035702076207,404,2.75,4,0.4,0.7,2020-03-07,0.35
0.588207334526993,9397.92307692308,0.00100587283367866,460,3,4.5,0.6,0.7,2020-03-07,0.35
0.874808994243329,9410.45454545454,0.0492559386182594,2881,2,4.5,0.7,0.6,2020-03-09,0.45
0.887617275469835,9431.45454545454,0.0493557135452422,2836,2,5,0.5,0.6,2020-03-09,0.45
0.411707142298159,9462.66666666667,0.00100747082293407,1430,3,4,0.5,0.7,2020-03-07,0.4
0.630533187064975,9484.66666666667,0.00100881296011859,1910,3,4.5,0.4,0.7,2020-03-09,0.4
0.916142935530675,9502.44444444445,0.0489383789658976,4447,2.25,6,0.5,0.7,2020-03-07,0.55
0.420150093906392,9504.66666666667,0.00100536328568926,1980,3,4,0.7,0.7,2020-03-09,0.4
0.891769697766177,9519,0.0489791765124773,3936,2,5,0.5,0.7,2020-03-09,0.5
0.962371655104815,9589.07692307692,0.0493469206363958,256,2,4.5,0.6,0.5,2020-03-07,0.35
0.930849238842464,9616.33333333333,0.0492577756609156,1087,2.25,5,0.7,0.3,2020-03-07,0.4
0.886299649174355,9620.45454545454,0.0480429443490292,2792,2.25,5.5,0.7,0.5,2020-03-09,0.45
0.903321776101927,9647,0.0488105206347248,3042,2.25,5.5,0.5,0.3,2020-03-07,0.5
0.841054196808671,9663.92307692308,0.00100512047525486,915,3,5,0.4,0.7,2020-03-09,0.35
0.617490236915012,9687.66666666667,0.00103600017296827,1960,3,4.5,0.6,0.7,2020-03-09,0.4
0.88729502961596,9691.07692307692,0.0486591004733144,547,2.25,6,0.5,0.3,2020-03-09,0.35
0.66821713524237,9718.92307692308,0.00100295392691956,929,2.75,4,0.5,0.7,2020-03-09,0.35
0.640779664941186,9729.92307692308,0.00101494886567437,954,2.75,4,0.6,0.7,2020-03-09,0.35
0.422227884785286,9979.66666666667,0.00100537403481335,1405,3,4,0.4,0.7,2020-03-07,0.4
0.608183640714554,10067.9230769231,0.0010045879253218,985,3,4.5,0.7,0.7,2020-03-09,0.35
0.895255952307649,10086.0769230769,0.0483121686495971,772,2.25,6,0.6,0.5,2020-03-09,0.35
0.86937290679816,10104.4545454545,0.045481254943851,2647,2.25,6,0.5,0.4,2020-03-09,0.45
0.92411484066037,10189.0769230769,0.0497302987424643,481,2,4.5,0.7,0.7,2020-03-07,0.35
0.951367770638366,10286,0.0490819612654101,3456,2,4.5,0.6,0.7,2020-03-07,0.5
0.842258979511885,10309.3333333333,0.0473706521650467,1816,2,5.5,0.4,0.6,2020-03-09,0.4
0.426771549519656,10353.6666666667,0.00102220208883546,1905,3,4,0.4,0.7,2020-03-09,0.4
0.93505233882032,10401,0.0492754441871351,3176,2,4,0.7,0.4,2020-03-07,0.5
0.920635353360652,10405.0769230769,0.0477327544213953,147,2.25,6,0.5,0.4,2020-03-07,0.35
0.585019347370131,10544.9230769231,0.00101656065834473,435,3,4.5,0.5,0.7,2020-03-07,0.35
0.862652208603163,10549,0.0456485191654494,3022,2.25,6,0.4,0.3,2020-03-07,0.5
0.890096055594537,10560.3333333333,0.0496584882241543,1692,2.25,5.5,0.7,0.4,2020-03-09,0.4
0.947787015693609,10567.3333333333,0.0493573767037766,1436,2,5,0.5,0.7,2020-03-07,0.4
0.426607216513646,10576.6666666667,0.00101683823378343,1930,3,4,0.5,0.7,2020-03-09,0.4
0.912738676516406,10610.3333333333,0.0489569744236418,1076,2,4,0.7,0.3,2020-03-07,0.4
0.934570730513459,10636,0.0491779280636123,3131,2,4.5,0.5,0.4,2020-03-07,0.5
0.822607051382803,10673.4545454545,0.0499045229768204,2511,2,5,0.4,0.3,2020-03-09,0.45
0.894749355151017,10713.3333333333,0.049945270770035,1547,2.25,6,0.5,0.3,2020-03-09,0.4
0.827487737454806,10720.4444444444,0.0496288650114947,4611,2,5,0.4,0.4,2020-03-09,0.55
0.957207146788387,10752.3333333333,0.0479689440650416,1167,2.25,5.5,0.6,0.4,2020-03-07,0.4
0.965336582663879,10794.0769230769,0.0489652433760989,472,2.25,6,0.6,0.7,2020-03-07,0.35
0.895733273892892,10796.4545454545,0.0495404439040755,2567,2.25,5.5,0.6,0.3,2020-03-09,0.45
0.860390122232424,10839.0769230769,0.0494562637050723,716,2,5.5,0.4,0.5,2020-03-09,0.35
0.923113824775236,10841.4444444444,0.049436491569548,4198,2.5,6,0.7,0.4,2020-03-07,0.55
0.953517757976927,10843,0.0493584286899659,3267,2.25,5.5,0.6,0.5,2020-03-07,0.5
0.950842861657499,10870.4545454545,0.04951937292666,2356,2,4.5,0.6,0.6,2020-03-07,0.45
0.655649473006732,10904.9230769231,0.00101887953658203,904,2.75,4,0.4,0.7,2020-03-09,0.35
0.938420951458325,10909.4545454545,0.0493380010600145,2492,2.25,5.5,0.7,0.7,2020-03-07,0.45
0.618284569982251,10984.9230769231,0.00101372164552156,410,3,4.5,0.4,0.7,2020-03-07,0.35
0.86201619249614,11007,0.0486155527983132,3647,2.25,6,0.5,0.4,2020-03-09,0.5
0.865215355004116,11010,0.0476677274141234,3211,2,5,0.4,0.5,2020-03-07,0.5
0.423132478694824,11012.6666666667,0.00104104189681413,1955,3,4,0.6,0.7,2020-03-09,0.4
0.930555244009035,11028.3333333333,0.0496717673889319,1031,2,4.5,0.5,0.3,2020-03-07,0.4
0.889848389520574,11033.3333333333,0.0487148653457563,1781,2,4.5,0.7,0.5,2020-03-09,0.4
0.934434349652492,11108.0769230769,0.0496029975785307,336,2,5,0.5,0.6,2020-03-07,0.35
0.874109594153233,11135.0769230769,0.0494009225534206,997,2.25,6,0.7,0.7,2020-03-09,0.35
0.321860999838028,11155.9230769231,0.00100413982428491,480,3,4,0.7,0.7,2020-03-07,0.35
0.887065805973323,11160.4444444444,0.0499592541776585,4892,2.25,5.5,0.7,0.6,2020-03-09,0.55
0.951170795639285,11277.4444444444,0.0489582410716327,4051,2,4,0.6,0.3,2020-03-07,0.55
0.948497201767458,11328.4545454545,0.0484133830654605,2098,2.5,6,0.7,0.3,2020-03-07,0.45
0.832585851488422,11355,0.0497481055470128,3916,2,5.5,0.4,0.7,2020-03-09,0.5
0.915327309460075,11453.0769230769,0.048413161484032,961,2,5,0.6,0.7,2020-03-09,0.35
0.95650861836353,11519.3333333333,0.0495260299714536,1256,2,4.5,0.6,0.5,2020-03-07,0.4
0.563852200731129,11536.9230769231,0.00100334582456986,910,3,4.5,0.4,0.7,2020-03-09,0.35
0.940019710824956,11538.3333333333,0.0493528393287855,1392,2.25,5.5,0.7,0.6,2020-03-07,0.4
0.614735036130526,11552.9230769231,0.00103561554736751,960,3,4.5,0.6,0.7,2020-03-09,0.35
