"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,43.65,,
"USA","United States","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,43.65,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,32498.655119,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,33610.699272,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,35332.15614,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,35958.043328,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,37378.197563,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,37377.013522,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,39881.32744,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,42394.169088,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,45228.374971,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,47522.689903,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,49576.146901,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,51758.791143,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,51817.021799,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,53497.054867,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,54252.65198,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,55261.955498,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,57424.739131,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,60136.33988,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,62154.321017,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,63425.829093,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2000","2000","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2001","2001","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2002","2002","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2003","2003","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2004","2004","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,38,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,35.5,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2013","2013","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2014","2014","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2015","2015","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2016","2016","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2017","2017","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2018","2018","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2019","2019","PC","Percentage","0","Units",,,33,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,2.147421,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,2.11636,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,2.009549,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,1.978245,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,1.928764,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,1.889034,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,1.858599,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,1.830326,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,1.765826,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,1.786827,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,1.806573,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,1.821601,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,1.832949,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,2.535029,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,2.530586,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,2.255193,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,1.803856,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,1.844204,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,1.867684,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,1.881805,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,5.412818,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,4.967648,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,4.42238,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,4.055153,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,3.832765,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,3.581755,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,3.390487,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,3.166501,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,3.311673,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,3.224084,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,3.010028,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,3.0304,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,8.858317,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,8.534901,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,4.267112,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,4.1235,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,3.966328,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,11.975707,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,11.359977,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,11.069885,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,53.805,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,64.1675,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,60.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,56.445955,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,56.273146,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,47.475,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,54.039,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,54.039,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,54.039,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,54.039,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,54.039,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,54.039,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,61.05,,
"SVN","Slovenia","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,61.05,,
"EST","Estonia","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,11.652525,,
"EST","Estonia","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,1.565656,,
"EST","Estonia","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,8.065656,,
"EST","Estonia","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,8.065656,,
"EST","Estonia","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,11.291919,,
"EST","Estonia","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,0.776876,,
"EST","Estonia","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,19.698008,,
"EST","Estonia","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,18.841572,,
"EST","Estonia","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,20.233279,,
"EST","Estonia","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,13.397779,,
"EST","Estonia","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,13.807279,,
"EST","Estonia","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,4.536,,
"EST","Estonia","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,4.536,,
"EST","Estonia","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,15.12,,
"EST","Estonia","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,15.12,,
"EST","Estonia","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,18.72,,
"EST","Estonia","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,0,,
"EST","Estonia","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,17.28,,
"EST","Estonia","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,15.026842,,
"EST","Estonia","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,18.829134,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,55.38,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,55.53,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,55.52,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,56.17,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,56.51,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,56.6,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,56.6,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,56.55,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,56.44,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,56.52,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,56.56,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,56.55,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,56.6,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,56.73,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,56.86,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,56.99,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,60.1,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,60.12,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,60.12,,
"SWE","Sweden","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,60.19,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2000","2000","NATCUR","National currency","0","Units",,,15458.9,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2001","2001","NATCUR","National currency","0","Units",,,15715.43,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2002","2002","NATCUR","National currency","0","Units",,,17358.52,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2003","2003","NATCUR","National currency","0","Units",,,19239.95,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2004","2004","NATCUR","National currency","0","Units",,,21446.1,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2005","2005","NATCUR","National currency","0","Units",,,22012.44,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2006","2006","NATCUR","National currency","0","Units",,,23799.82,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2007","2007","NATCUR","National currency","0","Units",,,23934.85,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2008","2008","NATCUR","National currency","0","Units",,,23849.13,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2009","2009","NATCUR","National currency","0","Units",,,24568.99,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2010","2010","NATCUR","National currency","0","Units",,,24155.88,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2011","2011","NATCUR","National currency","0","Units",,,23928.89,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2012","2012","NATCUR","National currency","0","Units",,,23308.82,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2013","2013","NATCUR","National currency","0","Units",,,21101.09,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2014","2014","NATCUR","National currency","0","Units",,,21321.5,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2015","2015","NATCUR","National currency","0","Units",,,20833.23,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2016","2016","NATCUR","National currency","0","Units",,,20703,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2017","2017","NATCUR","National currency","0","Units",,,20921,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2018","2018","NATCUR","National currency","0","Units",,,21279,,
"GRC","Greece","AVG_NAT","Average wage in national currency units ","2019","2019","NATCUR","National currency","0","Units",,,21382.03625,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,46,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,44,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,43.5,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,43.5,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,50.17,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,52,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,48,,
"IRL","Ireland","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,48,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,16526.023351,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,17210.476961,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,19821.271543,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,19909.47446,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,20242.892606,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,21139.043656,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,24210.0729,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,24014.151786,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,24492.612207,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,24912.03394,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,26564.703086,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,26012.585803,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,28146.772867,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,30214.945587,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,29908.284854,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,29701.452207,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,30757.938313,,
"PRT","Portugal","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,31272.431575,,
