"Country","Indicator","Year","value","last_value","diff_value","pct_change","lag_pct_change","lag_diff_value"
"Andorra","NY.GDP.MKTP.KD.ZG",1977,2.83857556610091,3.30378704950753,-0.46521148340662,-0.140811582718676,5.09323601867336,2.76158139074382
"Andorra","NY.GDP.MKTP.KD.ZG",1978,1.46300017893419,2.83857556610091,-1.37557538716672,-0.484600587560268,-0.140811582718676,-0.46521148340662
"Andorra","NY.GDP.MKTP.KD.ZG",1979,0.0415571951292861,1.46300017893419,-1.4214429838049,-0.971594538587438,-0.484600587560268,-1.37557538716672
"Andorra","NY.GDP.MKTP.KD.ZG",1980,2.20872760693054,0.0415571951292861,2.16717041180125,52.1491021003487,-0.971594538587438,-1.4214429838049
"Andorra","NY.GDP.MKTP.KD.ZG",1981,-0.132474511474584,2.20872760693054,-2.34120211840512,-1.05997774965954,52.1491021003487,2.16717041180125
"Andorra","NY.GDP.MKTP.KD.ZG",1982,1.24646111342553,-0.132474511474584,1.37893562490011,-10.4090636723327,-1.05997774965954,-2.34120211840512
"Andorra","NY.GDP.MKTP.KD.ZG",1983,1.7701183169325,1.24646111342553,0.52365720350697,0.420115154710164,-10.4090636723327,1.37893562490011
"Andorra","NY.GDP.MKTP.KD.ZG",1984,1.78468669356819,1.7701183169325,0.0145683766356899,0.0082301711113503,0.420115154710164,0.52365720350697
"Andorra","NY.GDP.MKTP.KD.ZG",1985,2.32143303219918,1.78468669356819,0.53674633863099,0.300751017288,0.0082301711113503,0.0145683766356899
"Andorra","NY.GDP.MKTP.KD.ZG",1986,3.2533217783064,2.32143303219918,0.93188874610722,0.401428226953593,0.300751017288,0.53674633863099
"Andorra","NY.GDP.MKTP.KD.ZG",1987,5.54712217053806,3.2533217783064,2.29380039223166,0.705064100184322,0.401428226953593,0.93188874610722
"Andorra","NY.GDP.MKTP.KD.ZG",1988,5.09432620323219,5.54712217053806,-0.45279596730587,-0.0816271849411872,0.705064100184322,2.29380039223166
"Andorra","NY.GDP.MKTP.KD.ZG",1989,4.82703424406914,5.09432620323219,-0.26729195916305,-0.0524685598251367,-0.0816271849411872,-0.45279596730587
"Andorra","NY.GDP.MKTP.KD.ZG",1990,3.7813875896292,4.82703424406914,-1.04564665443994,-0.216623003187661,-0.0524685598251367,-0.26729195916305
"Andorra","NY.GDP.MKTP.KD.ZG",1991,2.54600287187638,3.7813875896292,-1.23538471775282,-0.326701425990019,-0.216623003187661,-1.04564665443994
"Andorra","NY.GDP.MKTP.KD.ZG",1992,0.929211956288896,2.54600287187638,-1.61679091558748,-0.635031065144056,-0.326701425990019,-1.23538471775282
"Andorra","NY.GDP.MKTP.KD.ZG",1993,-1.0314840109579,0.929211956288896,-1.9606959672468,-2.11006321429339,-0.635031065144056,-1.61679091558748
"Andorra","NY.GDP.MKTP.KD.ZG",1994,2.38318769098804,-1.0314840109579,3.41467170194594,-3.31044559650989,-2.11006321429339,-1.9606959672468
"Andorra","NY.GDP.MKTP.KD.ZG",1995,2.7574991873297,2.38318769098804,0.37431149634166,0.157063372623612,-3.31044559650989,3.41467170194594
"Andorra","NY.GDP.MKTP.KD.ZG",1996,4.6497401487506,2.7574991873297,1.8922409614209,0.68621632605205,0.157063372623612,0.37431149634166
"Andorra","NY.GDP.MKTP.KD.ZG",1997,9.06767219910516,4.6497401487506,4.41793205035456,0.950146010103742,0.68621632605205,1.8922409614209
"Andorra","NY.GDP.MKTP.KD.ZG",1998,3.19479029605851,9.06767219910516,-5.87288190304665,-0.64767249786844,0.950146010103742,4.41793205035456
"Andorra","NY.GDP.MKTP.KD.ZG",1999,4.09908083663409,3.19479029605851,0.90429054057558,0.283051611146818,-0.64767249786844,-5.87288190304665
"Andorra","NY.GDP.MKTP.KD.ZG",2000,3.52836129711109,4.09908083663409,-0.570719539523,-0.13923110137824,0.283051611146818,0.90429054057558
"Andorra","NY.GDP.MKTP.KD.ZG",2001,4.54676831970609,3.52836129711109,1.018407022595,0.288634563424341,-0.13923110137824,-0.570719539523
"Andorra","NY.GDP.MKTP.KD.ZG",2002,6.47101467082791,4.54676831970609,1.92424635112182,0.423211876176309,0.288634563424341,1.018407022595
"Andorra","NY.GDP.MKTP.KD.ZG",2003,12.1687198869046,6.47101467082791,5.69770521607669,0.880496414536442,0.423211876176309,1.92424635112182
"Andorra","NY.GDP.MKTP.KD.ZG",2004,7.64786979021986,12.1687198869046,-4.52085009668474,-0.371514024375716,0.880496414536442,5.69770521607669
"Andorra","NY.GDP.MKTP.KD.ZG",2005,7.39698271536501,7.64786979021986,-0.25088707485485,-0.0328048308531201,-0.371514024375716,-4.52085009668474
"Andorra","NY.GDP.MKTP.KD.ZG",2006,4.53635311915991,7.39698271536501,-2.8606295962051,-0.386729252491425,-0.0328048308531201,-0.25088707485485
"Andorra","NY.GDP.MKTP.KD.ZG",2007,0.0400110668908411,4.53635311915991,-4.49634205226907,-0.991179904685583,-0.386729252491425,-2.8606295962051
"Andorra","NY.GDP.MKTP.KD.ZG",2008,-8.59000378676674,0.0400110668908411,-8.63001485365758,-215.690695706819,-0.991179904685583,-4.49634205226907
"Andorra","NY.GDP.MKTP.KD.ZG",2009,-3.69065350958851,-8.59000378676674,4.89935027717823,-0.570354844863501,-215.690695706819,-8.63001485365758
"Andorra","NY.GDP.MKTP.KD.ZG",2010,-5.35882577533336,-3.69065350958851,-1.66817226574485,0.451999154461629,-0.570354844863501,4.89935027717823
"Andorra","NY.GDP.MKTP.KD.ZG",2011,-4.64654305163337,-5.35882577533336,0.71228272369999,-0.132917686366783,0.451999154461629,-1.66817226574485
"Andorra","NY.GDP.MKTP.KD.ZG",2012,-1.61521818298665,-4.64654305163337,3.03132486864672,-0.652382822016711,-0.132917686366783,0.71228272369999
"Andorra","NY.GDP.MKTP.KD.ZG",2013,0.351645001850741,-1.61521818298665,1.96686318483739,-1.21770743145086,-0.652382822016711,3.03132486864672
"Andorra","NY.GDP.MKTP.KD.ZG",2014,2.27768315306425,0.351645001850741,1.92603815121351,5.47722316846987,-1.21770743145086,1.96686318483739
"Andorra","NY.GDP.MKTP.KD.ZG",2015,0.842203518374134,2.27768315306425,-1.43547963469012,-0.630236752973702,5.47722316846987,1.92603815121351
"Andorra","NY.GDP.MKTP.KD.ZG",2016,1.8891243866394,0.842203518374134,1.04692086826527,1.24307349165002,-0.630236752973702,-1.43547963469012
"Andorra","NY.GDP.MKTP.KD.ZG",2017,1.72402223678981,1.8891243866394,-0.16510214984959,-0.0873961243723573,1.24307349165002,1.04692086826527
"Andorra","NY.GDP.MKTP.KD.ZG",2018,1.62934547096762,1.72402223678981,-0.0946767658221899,-0.0549162092006895,-0.0873961243723573,-0.16510214984959
"Andorra","NY.GDP.PCAP.KD.ZG",1975,-3.33802602029948,NA,NA,NA,NA,NA
"Andorra","NY.GDP.PCAP.KD.ZG",1976,-0.181175650466429,-3.33802602029948,3.15685036983305,-0.945723715344144,NA,NA
"Andorra","NY.GDP.PCAP.KD.ZG",1977,-0.280692814867152,-0.181175650466429,-0.099517164400723,0.549285536685091,-0.945723715344144,3.15685036983305
"Andorra","NY.GDP.PCAP.KD.ZG",1978,-1.44221540552351,-0.280692814867152,-1.16152259065636,4.13805601403118,0.549285536685091,-0.099517164400723
"Andorra","NY.GDP.PCAP.KD.ZG",1979,-3.06444898925623,-1.44221540552351,-1.62223358373272,1.12482059026673,4.13805601403118,-1.16152259065636
"Andorra","NY.GDP.PCAP.KD.ZG",1980,-1.33076003498745,-3.06444898925623,1.73368895426878,-0.565742474535222,1.12482059026673,-1.62223358373272
"Andorra","NY.GDP.PCAP.KD.ZG",1981,-3.94874555214277,-1.33076003498745,-2.61798551715532,1.96728594812363,-0.565742474535222,1.73368895426878
"Andorra","NY.GDP.PCAP.KD.ZG",1982,-2.93137260946317,-3.94874555214277,1.0173729426796,-0.257644593515915,1.96728594812363,-2.61798551715532
"Andorra","NY.GDP.PCAP.KD.ZG",1983,-2.59533589819418,-2.93137260946317,0.33603671126899,-0.114634594791595,-0.257644593515915,1.0173729426796
"Andorra","NY.GDP.PCAP.KD.ZG",1984,-2.59835172795273,-2.59533589819418,-0.0030158297585503,0.00116201905142556,-0.114634594791595,0.33603671126899
"Andorra","NY.GDP.PCAP.KD.ZG",1985,-2.02378656786776,-2.59835172795273,0.57456516008497,-0.221126783531218,0.00116201905142556,-0.0030158297585503
"Andorra","NY.GDP.PCAP.KD.ZG",1986,-1.00182403610582,-2.02378656786776,1.02196253176194,-0.504975449480658,-0.221126783531218,0.57456516008497
"Andorra","NY.GDP.PCAP.KD.ZG",1987,1.32567293379257,-1.00182403610582,2.32749696989839,-2.32325926112292,-0.504975449480658,1.02196253176194
"Andorra","NY.GDP.PCAP.KD.ZG",1988,0.970487690399651,1.32567293379257,-0.355185243392919,-0.267928260688541,-2.32325926112292,2.32749696989839
"Andorra","NY.GDP.PCAP.KD.ZG",1989,0.801682524889074,0.970487690399651,-0.168805165510577,-0.173938492142092,-0.267928260688541,-0.355185243392919
"Andorra","NY.GDP.PCAP.KD.ZG",1990,-0.14261468196311,0.801682524889074,-0.944297206852184,-1.17789421315232,-0.173938492142092,-0.168805165510577
"Andorra","NY.GDP.PCAP.KD.ZG",1991,-1.36612958050661,-0.14261468196311,-1.2235148985435,8.57916507404185,-1.17789421315232,-0.944297206852184
"Andorra","NY.GDP.PCAP.KD.ZG",1992,-2.87054457996793,-1.36612958050661,-1.50441499946132,1.10122423299218,8.57916507404185,-1.2235148985435
"Andorra","NY.GDP.PCAP.KD.ZG",1993,-4.41262289346227,-2.87054457996793,-1.54207831349434,0.537207582232208,1.10122423299218,-1.50441499946132
"Andorra","NY.GDP.PCAP.KD.ZG",1994,-0.403571697636579,-4.41262289346227,4.00905119582569,-0.908541539265794,0.537207582232208,-1.54207831349434
"Andorra","NY.GDP.PCAP.KD.ZG",1995,0.869722420740217,-0.403571697636579,1.2732941183768,-3.15506296857173,-0.908541539265794,4.00905119582569
"Andorra","NY.GDP.PCAP.KD.ZG",1996,3.82047713638481,0.869722420740217,2.95075471564459,3.39275456775418,-3.15506296857173,1.2732941183768
"Andorra","NY.GDP.PCAP.KD.ZG",1997,9.12362433712761,3.82047713638481,5.3031472007428,1.38808505101041,3.39275456775418,2.95075471564459
"Andorra","NY.GDP.PCAP.KD.ZG",1998,3.49242735453457,9.12362433712761,-5.63119698259304,-0.617210526706748,1.38808505101041,5.3031472007428
"Andorra","NY.GDP.PCAP.KD.ZG",1999,3.73035953120058,3.49242735453457,0.23793217666601,0.0681280245835547,-0.617210526706748,-5.63119698259304
"Andorra","NY.GDP.PCAP.KD.ZG",2000,1.91345185341861,3.73035953120058,-1.81690767778197,-0.487059668802813,0.0681280245835547,0.23793217666601
"Andorra","NY.GDP.PCAP.KD.ZG",2001,1.5178447071707,1.91345185341861,-0.39560714624791,-0.206750509839644,-0.487059668802813,-1.81690767778197
"Andorra","NY.GDP.PCAP.KD.ZG",2002,2.3549886357867,1.5178447071707,0.837143928616,0.551534636357139,-0.206750509839644,-0.39560714624791
"Andorra","NY.GDP.PCAP.KD.ZG",2003,7.3666565461149,2.3549886357867,5.0116679103282,2.12810704653529,0.551534636357139,0.837143928616
"Andorra","NY.GDP.PCAP.KD.ZG",2004,3.32467350857601,7.3666565461149,-4.04198303753889,-0.548686234010813,2.12810704653529,5.0116679103282
"Andorra","NY.GDP.PCAP.KD.ZG",2005,3.82511760495885,3.32467350857601,0.50044409638284,0.150524283088833,-0.548686234010813,-4.04198303753889
"Andorra","NY.GDP.PCAP.KD.ZG",2006,1.79235935758382,3.82511760495885,-2.03275824737503,-0.531423725309721,0.150524283088833,0.50044409638284
"Andorra","NY.GDP.PCAP.KD.ZG",2007,-2.00594291107483,1.79235935758382,-3.79830226865865,-2.1191633544843,-0.531423725309721,-2.03275824737503
"Andorra","NY.GDP.PCAP.KD.ZG",2008,-9.87402963326682,-2.00594291107483,-7.86808672219199,3.9223881590808,-2.1191633544843,-3.79830226865865
"Andorra","NY.GDP.PCAP.KD.ZG",2009,-4.37594668222904,-9.87402963326682,5.49808295103778,-0.556822609941747,3.9223881590808,-7.86808672219199
"Andorra","NY.GDP.PCAP.KD.ZG",2010,-5.3431361112859,-4.37594668222904,-0.96718942905686,0.221024043319511,-0.556822609941747,5.49808295103778
"Andorra","NY.GDP.PCAP.KD.ZG",2011,-3.84725320509853,-5.3431361112859,1.49588290618737,-0.279963466217477,0.221024043319511,-0.96718942905686
"Andorra","NY.GDP.PCAP.KD.ZG",2012,-0.0396675503243245,-3.84725320509853,3.80758565477421,-0.989689384033327,-0.279963466217477,1.49588290618737
"Andorra","NY.GDP.PCAP.KD.ZG",2013,2.4052918336043,-0.0396675503243245,2.44495938392862,-61.6362584515171,-0.989689384033327,3.80758565477421
"Andorra","NY.GDP.PCAP.KD.ZG",2014,4.2932041332308,2.4052918336043,1.8879122996265,0.784899475918266,-61.6362584515171,2.44495938392862
"Andorra","NY.GDP.PCAP.KD.ZG",2015,2.39598860802923,4.2932041332308,-1.89721552520157,-0.44191132457842,0.784899475918266,1.8879122996265
"Andorra","NY.GDP.PCAP.KD.ZG",2016,2.83028426104667,2.39598860802923,0.43429565301744,0.181259481602736,-0.44191132457842,-1.89721552520157
"Andorra","NY.GDP.PCAP.KD.ZG",2017,2.11506015294789,2.83028426104667,-0.71522410809878,-0.252703983816199,0.181259481602736,0.43429565301744
"Andorra","NY.GDP.PCAP.KD.ZG",2018,1.6227466770119,2.11506015294789,-0.49231347593599,-0.232765708932591,-0.252703983816199,-0.71522410809878
"Andorra","PAY.TAX.RK.DB19",1975,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1976,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1977,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1978,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1979,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1980,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1981,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1982,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1983,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1984,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1985,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1986,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1987,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1988,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1989,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1990,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1991,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1992,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1993,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1994,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1995,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1996,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1997,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1998,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",1999,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2000,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2001,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2002,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2003,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2004,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2005,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2006,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2007,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2008,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2009,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2010,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2011,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2012,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2013,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2014,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2015,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2016,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2017,NA,NA,NA,NA,NA,NA
"Andorra","PAY.TAX.RK.DB19",2018,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1975,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1976,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1977,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1978,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1979,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1980,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1981,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1982,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1983,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1984,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1985,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1986,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1987,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1988,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1989,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1990,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1991,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1992,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1993,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1994,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1995,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1996,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1997,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1998,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",1999,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2000,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2001,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2002,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2003,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2004,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2005,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2006,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2007,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2008,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2009,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2010,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2011,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2012,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2013,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2014,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2015,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2016,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2017,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.DOD.DECT.GN.ZS",2018,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1975,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1976,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1977,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1978,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1979,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1980,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1981,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1982,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1983,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1984,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1985,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1986,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1987,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1988,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1989,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1990,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1991,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1992,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1993,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1994,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1995,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1996,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1997,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1998,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",1999,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2000,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2001,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2002,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2003,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2004,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2005,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2006,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2007,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2008,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2009,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2010,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2011,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2012,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2013,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2014,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2015,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2016,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2017,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","DT.INT.DECT.GN.ZS",2018,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1975,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1976,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1977,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1978,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1979,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1980,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1981,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1982,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1983,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1984,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1985,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1986,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1987,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1988,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1989,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1990,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","GC.DOD.TOTL.GD.ZS",1991,NA,NA,NA,NA,NA,NA
