"province_state","country_region","lat","long","date","cases","deaths","date_upd","is_country"
NA,"Thailand",15,101,"4/1/20",1771,12,2020-04-01,TRUE
NA,"Thailand",15,101,"4/2/20",1875,15,2020-04-02,TRUE
NA,"Thailand",15,101,"4/3/20",1978,19,2020-04-03,TRUE
NA,"Thailand",15,101,"4/4/20",2067,20,2020-04-04,TRUE
NA,"Thailand",15,101,"4/5/20",2169,23,2020-04-05,TRUE
NA,"Thailand",15,101,"4/6/20",2220,26,2020-04-06,TRUE
NA,"Thailand",15,101,"4/7/20",2258,27,2020-04-07,TRUE
NA,"Thailand",15,101,"4/8/20",2369,30,2020-04-08,TRUE
NA,"Thailand",15,101,"4/9/20",2423,32,2020-04-09,TRUE
NA,"Thailand",15,101,"4/10/20",2473,33,2020-04-10,TRUE
NA,"Thailand",15,101,"4/11/20",2518,35,2020-04-11,TRUE
NA,"Thailand",15,101,"4/12/20",2551,38,2020-04-12,TRUE
NA,"Thailand",15,101,"4/13/20",2579,40,2020-04-13,TRUE
NA,"Thailand",15,101,"4/14/20",2613,41,2020-04-14,TRUE
NA,"Thailand",15,101,"4/15/20",2643,43,2020-04-15,TRUE
NA,"Togo",8.6195,0.8248,"1/22/20",0,0,2020-01-22,TRUE
NA,"Togo",8.6195,0.8248,"1/23/20",0,0,2020-01-23,TRUE
NA,"Togo",8.6195,0.8248,"1/24/20",0,0,2020-01-24,TRUE
NA,"Togo",8.6195,0.8248,"1/25/20",0,0,2020-01-25,TRUE
NA,"Togo",8.6195,0.8248,"1/26/20",0,0,2020-01-26,TRUE
NA,"Togo",8.6195,0.8248,"1/27/20",0,0,2020-01-27,TRUE
NA,"Togo",8.6195,0.8248,"1/28/20",0,0,2020-01-28,TRUE
NA,"Togo",8.6195,0.8248,"1/29/20",0,0,2020-01-29,TRUE
NA,"Togo",8.6195,0.8248,"1/30/20",0,0,2020-01-30,TRUE
NA,"Togo",8.6195,0.8248,"1/31/20",0,0,2020-01-31,TRUE
NA,"Togo",8.6195,0.8248,"2/1/20",0,0,2020-02-01,TRUE
NA,"Togo",8.6195,0.8248,"2/2/20",0,0,2020-02-02,TRUE
NA,"Togo",8.6195,0.8248,"2/3/20",0,0,2020-02-03,TRUE
NA,"Togo",8.6195,0.8248,"2/4/20",0,0,2020-02-04,TRUE
NA,"Togo",8.6195,0.8248,"2/5/20",0,0,2020-02-05,TRUE
NA,"Togo",8.6195,0.8248,"2/6/20",0,0,2020-02-06,TRUE
NA,"Togo",8.6195,0.8248,"2/7/20",0,0,2020-02-07,TRUE
NA,"Togo",8.6195,0.8248,"2/8/20",0,0,2020-02-08,TRUE
NA,"Togo",8.6195,0.8248,"2/9/20",0,0,2020-02-09,TRUE
NA,"Togo",8.6195,0.8248,"2/10/20",0,0,2020-02-10,TRUE
NA,"Togo",8.6195,0.8248,"2/11/20",0,0,2020-02-11,TRUE
NA,"Togo",8.6195,0.8248,"2/12/20",0,0,2020-02-12,TRUE
NA,"Togo",8.6195,0.8248,"2/13/20",0,0,2020-02-13,TRUE
NA,"Togo",8.6195,0.8248,"2/14/20",0,0,2020-02-14,TRUE
NA,"Togo",8.6195,0.8248,"2/15/20",0,0,2020-02-15,TRUE
NA,"Togo",8.6195,0.8248,"2/16/20",0,0,2020-02-16,TRUE
NA,"Togo",8.6195,0.8248,"2/17/20",0,0,2020-02-17,TRUE
NA,"Togo",8.6195,0.8248,"2/18/20",0,0,2020-02-18,TRUE
NA,"Togo",8.6195,0.8248,"2/19/20",0,0,2020-02-19,TRUE
NA,"Togo",8.6195,0.8248,"2/20/20",0,0,2020-02-20,TRUE
NA,"Togo",8.6195,0.8248,"2/21/20",0,0,2020-02-21,TRUE
NA,"Togo",8.6195,0.8248,"2/22/20",0,0,2020-02-22,TRUE
NA,"Togo",8.6195,0.8248,"2/23/20",0,0,2020-02-23,TRUE
NA,"Togo",8.6195,0.8248,"2/24/20",0,0,2020-02-24,TRUE
NA,"Togo",8.6195,0.8248,"2/25/20",0,0,2020-02-25,TRUE
NA,"Togo",8.6195,0.8248,"2/26/20",0,0,2020-02-26,TRUE
NA,"Togo",8.6195,0.8248,"2/27/20",0,0,2020-02-27,TRUE
NA,"Togo",8.6195,0.8248,"2/28/20",0,0,2020-02-28,TRUE
NA,"Togo",8.6195,0.8248,"2/29/20",0,0,2020-02-29,TRUE
NA,"Togo",8.6195,0.8248,"3/1/20",0,0,2020-03-01,TRUE
NA,"Togo",8.6195,0.8248,"3/2/20",0,0,2020-03-02,TRUE
NA,"Togo",8.6195,0.8248,"3/3/20",0,0,2020-03-03,TRUE
NA,"Togo",8.6195,0.8248,"3/4/20",0,0,2020-03-04,TRUE
NA,"Togo",8.6195,0.8248,"3/5/20",0,0,2020-03-05,TRUE
NA,"Togo",8.6195,0.8248,"3/6/20",1,0,2020-03-06,TRUE
NA,"Togo",8.6195,0.8248,"3/7/20",1,0,2020-03-07,TRUE
NA,"Togo",8.6195,0.8248,"3/8/20",1,0,2020-03-08,TRUE
NA,"Togo",8.6195,0.8248,"3/9/20",1,0,2020-03-09,TRUE
NA,"Togo",8.6195,0.8248,"3/10/20",1,0,2020-03-10,TRUE
NA,"Togo",8.6195,0.8248,"3/11/20",1,0,2020-03-11,TRUE
NA,"Togo",8.6195,0.8248,"3/12/20",1,0,2020-03-12,TRUE
NA,"Togo",8.6195,0.8248,"3/13/20",1,0,2020-03-13,TRUE
NA,"Togo",8.6195,0.8248,"3/14/20",1,0,2020-03-14,TRUE
NA,"Togo",8.6195,0.8248,"3/15/20",1,0,2020-03-15,TRUE
NA,"Togo",8.6195,0.8248,"3/16/20",1,0,2020-03-16,TRUE
NA,"Togo",8.6195,0.8248,"3/17/20",1,0,2020-03-17,TRUE
NA,"Togo",8.6195,0.8248,"3/18/20",1,0,2020-03-18,TRUE
NA,"Togo",8.6195,0.8248,"3/19/20",1,0,2020-03-19,TRUE
NA,"Togo",8.6195,0.8248,"3/20/20",9,0,2020-03-20,TRUE
NA,"Togo",8.6195,0.8248,"3/21/20",16,0,2020-03-21,TRUE
NA,"Togo",8.6195,0.8248,"3/22/20",16,0,2020-03-22,TRUE
NA,"Togo",8.6195,0.8248,"3/23/20",18,0,2020-03-23,TRUE
NA,"Togo",8.6195,0.8248,"3/24/20",20,0,2020-03-24,TRUE
NA,"Togo",8.6195,0.8248,"3/25/20",23,0,2020-03-25,TRUE
NA,"Togo",8.6195,0.8248,"3/26/20",23,0,2020-03-26,TRUE
NA,"Togo",8.6195,0.8248,"3/27/20",25,1,2020-03-27,TRUE
NA,"Togo",8.6195,0.8248,"3/28/20",25,1,2020-03-28,TRUE
NA,"Togo",8.6195,0.8248,"3/29/20",25,1,2020-03-29,TRUE
NA,"Togo",8.6195,0.8248,"3/30/20",30,1,2020-03-30,TRUE
NA,"Togo",8.6195,0.8248,"3/31/20",34,1,2020-03-31,TRUE
NA,"Togo",8.6195,0.8248,"4/1/20",36,2,2020-04-01,TRUE
NA,"Togo",8.6195,0.8248,"4/2/20",39,2,2020-04-02,TRUE
NA,"Togo",8.6195,0.8248,"4/3/20",40,3,2020-04-03,TRUE
NA,"Togo",8.6195,0.8248,"4/4/20",41,3,2020-04-04,TRUE
NA,"Togo",8.6195,0.8248,"4/5/20",44,3,2020-04-05,TRUE
NA,"Togo",8.6195,0.8248,"4/6/20",58,3,2020-04-06,TRUE
NA,"Togo",8.6195,0.8248,"4/7/20",65,3,2020-04-07,TRUE
NA,"Togo",8.6195,0.8248,"4/8/20",70,3,2020-04-08,TRUE
NA,"Togo",8.6195,0.8248,"4/9/20",73,3,2020-04-09,TRUE
NA,"Togo",8.6195,0.8248,"4/10/20",76,3,2020-04-10,TRUE
NA,"Togo",8.6195,0.8248,"4/11/20",76,3,2020-04-11,TRUE
NA,"Togo",8.6195,0.8248,"4/12/20",76,3,2020-04-12,TRUE
NA,"Togo",8.6195,0.8248,"4/13/20",77,3,2020-04-13,TRUE
NA,"Togo",8.6195,0.8248,"4/14/20",77,3,2020-04-14,TRUE
NA,"Togo",8.6195,0.8248,"4/15/20",81,3,2020-04-15,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/22/20",0,0,2020-01-22,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/23/20",0,0,2020-01-23,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/24/20",0,0,2020-01-24,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/25/20",0,0,2020-01-25,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/26/20",0,0,2020-01-26,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/27/20",0,0,2020-01-27,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/28/20",0,0,2020-01-28,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/29/20",0,0,2020-01-29,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/30/20",0,0,2020-01-30,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"1/31/20",0,0,2020-01-31,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/1/20",0,0,2020-02-01,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/2/20",0,0,2020-02-02,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/3/20",0,0,2020-02-03,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/4/20",0,0,2020-02-04,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/5/20",0,0,2020-02-05,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/6/20",0,0,2020-02-06,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/7/20",0,0,2020-02-07,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/8/20",0,0,2020-02-08,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/9/20",0,0,2020-02-09,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/10/20",0,0,2020-02-10,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/11/20",0,0,2020-02-11,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/12/20",0,0,2020-02-12,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/13/20",0,0,2020-02-13,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/14/20",0,0,2020-02-14,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/15/20",0,0,2020-02-15,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/16/20",0,0,2020-02-16,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/17/20",0,0,2020-02-17,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/18/20",0,0,2020-02-18,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/19/20",0,0,2020-02-19,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/20/20",0,0,2020-02-20,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/21/20",0,0,2020-02-21,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/22/20",0,0,2020-02-22,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/23/20",0,0,2020-02-23,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/24/20",0,0,2020-02-24,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/25/20",0,0,2020-02-25,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/26/20",0,0,2020-02-26,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/27/20",0,0,2020-02-27,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/28/20",0,0,2020-02-28,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"2/29/20",0,0,2020-02-29,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/1/20",0,0,2020-03-01,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/2/20",0,0,2020-03-02,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/3/20",0,0,2020-03-03,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/4/20",0,0,2020-03-04,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/5/20",0,0,2020-03-05,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/6/20",0,0,2020-03-06,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/7/20",0,0,2020-03-07,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/8/20",0,0,2020-03-08,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/9/20",0,0,2020-03-09,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/10/20",0,0,2020-03-10,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/11/20",0,0,2020-03-11,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/12/20",0,0,2020-03-12,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/13/20",0,0,2020-03-13,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/14/20",2,0,2020-03-14,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/15/20",2,0,2020-03-15,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/16/20",4,0,2020-03-16,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/17/20",5,0,2020-03-17,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/18/20",7,0,2020-03-18,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/19/20",9,0,2020-03-19,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/20/20",9,0,2020-03-20,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/21/20",49,0,2020-03-21,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/22/20",50,0,2020-03-22,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/23/20",51,0,2020-03-23,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/24/20",57,0,2020-03-24,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/25/20",60,1,2020-03-25,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/26/20",65,1,2020-03-26,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/27/20",66,2,2020-03-27,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/28/20",74,3,2020-03-28,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/29/20",78,3,2020-03-29,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/30/20",82,3,2020-03-30,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"3/31/20",87,3,2020-03-31,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/1/20",90,5,2020-04-01,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/2/20",94,5,2020-04-02,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/3/20",98,6,2020-04-03,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/4/20",103,6,2020-04-04,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/5/20",104,7,2020-04-05,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/6/20",105,8,2020-04-06,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/7/20",107,8,2020-04-07,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/8/20",107,8,2020-04-08,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/9/20",109,8,2020-04-09,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/10/20",109,8,2020-04-10,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/11/20",112,8,2020-04-11,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/12/20",113,8,2020-04-12,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/13/20",113,8,2020-04-13,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/14/20",113,8,2020-04-14,TRUE
NA,"Trinidad and Tobago",10.6918,-61.2225,"4/15/20",114,8,2020-04-15,TRUE
NA,"Tunisia",34,9,"1/22/20",0,0,2020-01-22,TRUE
NA,"Tunisia",34,9,"1/23/20",0,0,2020-01-23,TRUE
NA,"Tunisia",34,9,"1/24/20",0,0,2020-01-24,TRUE
NA,"Tunisia",34,9,"1/25/20",0,0,2020-01-25,TRUE
NA,"Tunisia",34,9,"1/26/20",0,0,2020-01-26,TRUE
NA,"Tunisia",34,9,"1/27/20",0,0,2020-01-27,TRUE
NA,"Tunisia",34,9,"1/28/20",0,0,2020-01-28,TRUE
NA,"Tunisia",34,9,"1/29/20",0,0,2020-01-29,TRUE
NA,"Tunisia",34,9,"1/30/20",0,0,2020-01-30,TRUE
NA,"Tunisia",34,9,"1/31/20",0,0,2020-01-31,TRUE
NA,"Tunisia",34,9,"2/1/20",0,0,2020-02-01,TRUE
NA,"Tunisia",34,9,"2/2/20",0,0,2020-02-02,TRUE
NA,"Tunisia",34,9,"2/3/20",0,0,2020-02-03,TRUE
NA,"Tunisia",34,9,"2/4/20",0,0,2020-02-04,TRUE
NA,"Tunisia",34,9,"2/5/20",0,0,2020-02-05,TRUE
NA,"Tunisia",34,9,"2/6/20",0,0,2020-02-06,TRUE
NA,"Tunisia",34,9,"2/7/20",0,0,2020-02-07,TRUE
NA,"Tunisia",34,9,"2/8/20",0,0,2020-02-08,TRUE
NA,"Tunisia",34,9,"2/9/20",0,0,2020-02-09,TRUE
NA,"Tunisia",34,9,"2/10/20",0,0,2020-02-10,TRUE
NA,"Tunisia",34,9,"2/11/20",0,0,2020-02-11,TRUE
NA,"Tunisia",34,9,"2/12/20",0,0,2020-02-12,TRUE
NA,"Tunisia",34,9,"2/13/20",0,0,2020-02-13,TRUE
NA,"Tunisia",34,9,"2/14/20",0,0,2020-02-14,TRUE
NA,"Tunisia",34,9,"2/15/20",0,0,2020-02-15,TRUE
NA,"Tunisia",34,9,"2/16/20",0,0,2020-02-16,TRUE
NA,"Tunisia",34,9,"2/17/20",0,0,2020-02-17,TRUE
NA,"Tunisia",34,9,"2/18/20",0,0,2020-02-18,TRUE
NA,"Tunisia",34,9,"2/19/20",0,0,2020-02-19,TRUE
NA,"Tunisia",34,9,"2/20/20",0,0,2020-02-20,TRUE
NA,"Tunisia",34,9,"2/21/20",0,0,2020-02-21,TRUE
NA,"Tunisia",34,9,"2/22/20",0,0,2020-02-22,TRUE
NA,"Tunisia",34,9,"2/23/20",0,0,2020-02-23,TRUE
NA,"Tunisia",34,9,"2/24/20",0,0,2020-02-24,TRUE
NA,"Tunisia",34,9,"2/25/20",0,0,2020-02-25,TRUE
NA,"Tunisia",34,9,"2/26/20",0,0,2020-02-26,TRUE
NA,"Tunisia",34,9,"2/27/20",0,0,2020-02-27,TRUE
NA,"Tunisia",34,9,"2/28/20",0,0,2020-02-28,TRUE
NA,"Tunisia",34,9,"2/29/20",0,0,2020-02-29,TRUE
NA,"Tunisia",34,9,"3/1/20",0,0,2020-03-01,TRUE
NA,"Tunisia",34,9,"3/2/20",0,0,2020-03-02,TRUE
NA,"Tunisia",34,9,"3/3/20",0,0,2020-03-03,TRUE
NA,"Tunisia",34,9,"3/4/20",1,0,2020-03-04,TRUE
NA,"Tunisia",34,9,"3/5/20",1,0,2020-03-05,TRUE
NA,"Tunisia",34,9,"3/6/20",1,0,2020-03-06,TRUE
NA,"Tunisia",34,9,"3/7/20",1,0,2020-03-07,TRUE
NA,"Tunisia",34,9,"3/8/20",2,0,2020-03-08,TRUE
NA,"Tunisia",34,9,"3/9/20",2,0,2020-03-09,TRUE
NA,"Tunisia",34,9,"3/10/20",5,0,2020-03-10,TRUE
NA,"Tunisia",34,9,"3/11/20",7,0,2020-03-11,TRUE
NA,"Tunisia",34,9,"3/12/20",7,0,2020-03-12,TRUE
NA,"Tunisia",34,9,"3/13/20",16,0,2020-03-13,TRUE
NA,"Tunisia",34,9,"3/14/20",18,0,2020-03-14,TRUE
NA,"Tunisia",34,9,"3/15/20",18,0,2020-03-15,TRUE
NA,"Tunisia",34,9,"3/16/20",20,0,2020-03-16,TRUE
NA,"Tunisia",34,9,"3/17/20",24,0,2020-03-17,TRUE
NA,"Tunisia",34,9,"3/18/20",29,0,2020-03-18,TRUE
NA,"Tunisia",34,9,"3/19/20",39,1,2020-03-19,TRUE
NA,"Tunisia",34,9,"3/20/20",54,1,2020-03-20,TRUE
NA,"Tunisia",34,9,"3/21/20",60,1,2020-03-21,TRUE
NA,"Tunisia",34,9,"3/22/20",75,3,2020-03-22,TRUE
NA,"Tunisia",34,9,"3/23/20",89,3,2020-03-23,TRUE
NA,"Tunisia",34,9,"3/24/20",114,4,2020-03-24,TRUE
NA,"Tunisia",34,9,"3/25/20",173,5,2020-03-25,TRUE
NA,"Tunisia",34,9,"3/26/20",197,6,2020-03-26,TRUE
NA,"Tunisia",34,9,"3/27/20",227,6,2020-03-27,TRUE
NA,"Tunisia",34,9,"3/28/20",278,8,2020-03-28,TRUE
NA,"Tunisia",34,9,"3/29/20",312,8,2020-03-29,TRUE
NA,"Tunisia",34,9,"3/30/20",312,8,2020-03-30,TRUE
NA,"Tunisia",34,9,"3/31/20",394,10,2020-03-31,TRUE
NA,"Tunisia",34,9,"4/1/20",423,12,2020-04-01,TRUE
NA,"Tunisia",34,9,"4/2/20",455,14,2020-04-02,TRUE
NA,"Tunisia",34,9,"4/3/20",495,18,2020-04-03,TRUE
NA,"Tunisia",34,9,"4/4/20",553,18,2020-04-04,TRUE
NA,"Tunisia",34,9,"4/5/20",574,22,2020-04-05,TRUE
NA,"Tunisia",34,9,"4/6/20",596,22,2020-04-06,TRUE
NA,"Tunisia",34,9,"4/7/20",623,23,2020-04-07,TRUE
NA,"Tunisia",34,9,"4/8/20",628,24,2020-04-08,TRUE
NA,"Tunisia",34,9,"4/9/20",643,25,2020-04-09,TRUE
NA,"Tunisia",34,9,"4/10/20",671,25,2020-04-10,TRUE
NA,"Tunisia",34,9,"4/11/20",685,28,2020-04-11,TRUE
NA,"Tunisia",34,9,"4/12/20",707,31,2020-04-12,TRUE
NA,"Tunisia",34,9,"4/13/20",726,34,2020-04-13,TRUE
NA,"Tunisia",34,9,"4/14/20",747,34,2020-04-14,TRUE
NA,"Tunisia",34,9,"4/15/20",780,35,2020-04-15,TRUE
NA,"Turkey",38.9637,35.2433,"1/22/20",0,0,2020-01-22,TRUE
NA,"Turkey",38.9637,35.2433,"1/23/20",0,0,2020-01-23,TRUE
NA,"Turkey",38.9637,35.2433,"1/24/20",0,0,2020-01-24,TRUE
NA,"Turkey",38.9637,35.2433,"1/25/20",0,0,2020-01-25,TRUE
NA,"Turkey",38.9637,35.2433,"1/26/20",0,0,2020-01-26,TRUE
NA,"Turkey",38.9637,35.2433,"1/27/20",0,0,2020-01-27,TRUE
NA,"Turkey",38.9637,35.2433,"1/28/20",0,0,2020-01-28,TRUE
NA,"Turkey",38.9637,35.2433,"1/29/20",0,0,2020-01-29,TRUE
NA,"Turkey",38.9637,35.2433,"1/30/20",0,0,2020-01-30,TRUE
NA,"Turkey",38.9637,35.2433,"1/31/20",0,0,2020-01-31,TRUE
NA,"Turkey",38.9637,35.2433,"2/1/20",0,0,2020-02-01,TRUE
NA,"Turkey",38.9637,35.2433,"2/2/20",0,0,2020-02-02,TRUE
NA,"Turkey",38.9637,35.2433,"2/3/20",0,0,2020-02-03,TRUE
NA,"Turkey",38.9637,35.2433,"2/4/20",0,0,2020-02-04,TRUE
NA,"Turkey",38.9637,35.2433,"2/5/20",0,0,2020-02-05,TRUE
NA,"Turkey",38.9637,35.2433,"2/6/20",0,0,2020-02-06,TRUE
NA,"Turkey",38.9637,35.2433,"2/7/20",0,0,2020-02-07,TRUE
NA,"Turkey",38.9637,35.2433,"2/8/20",0,0,2020-02-08,TRUE
NA,"Turkey",38.9637,35.2433,"2/9/20",0,0,2020-02-09,TRUE
NA,"Turkey",38.9637,35.2433,"2/10/20",0,0,2020-02-10,TRUE
NA,"Turkey",38.9637,35.2433,"2/11/20",0,0,2020-02-11,TRUE
NA,"Turkey",38.9637,35.2433,"2/12/20",0,0,2020-02-12,TRUE
NA,"Turkey",38.9637,35.2433,"2/13/20",0,0,2020-02-13,TRUE
NA,"Turkey",38.9637,35.2433,"2/14/20",0,0,2020-02-14,TRUE
NA,"Turkey",38.9637,35.2433,"2/15/20",0,0,2020-02-15,TRUE
NA,"Turkey",38.9637,35.2433,"2/16/20",0,0,2020-02-16,TRUE
NA,"Turkey",38.9637,35.2433,"2/17/20",0,0,2020-02-17,TRUE
NA,"Turkey",38.9637,35.2433,"2/18/20",0,0,2020-02-18,TRUE
NA,"Turkey",38.9637,35.2433,"2/19/20",0,0,2020-02-19,TRUE
NA,"Turkey",38.9637,35.2433,"2/20/20",0,0,2020-02-20,TRUE
NA,"Turkey",38.9637,35.2433,"2/21/20",0,0,2020-02-21,TRUE
NA,"Turkey",38.9637,35.2433,"2/22/20",0,0,2020-02-22,TRUE
NA,"Turkey",38.9637,35.2433,"2/23/20",0,0,2020-02-23,TRUE
NA,"Turkey",38.9637,35.2433,"2/24/20",0,0,2020-02-24,TRUE
NA,"Turkey",38.9637,35.2433,"2/25/20",0,0,2020-02-25,TRUE
NA,"Turkey",38.9637,35.2433,"2/26/20",0,0,2020-02-26,TRUE
NA,"Turkey",38.9637,35.2433,"2/27/20",0,0,2020-02-27,TRUE
NA,"Turkey",38.9637,35.2433,"2/28/20",0,0,2020-02-28,TRUE
NA,"Turkey",38.9637,35.2433,"2/29/20",0,0,2020-02-29,TRUE
NA,"Turkey",38.9637,35.2433,"3/1/20",0,0,2020-03-01,TRUE
NA,"Turkey",38.9637,35.2433,"3/2/20",0,0,2020-03-02,TRUE
NA,"Turkey",38.9637,35.2433,"3/3/20",0,0,2020-03-03,TRUE
NA,"Turkey",38.9637,35.2433,"3/4/20",0,0,2020-03-04,TRUE
NA,"Turkey",38.9637,35.2433,"3/5/20",0,0,2020-03-05,TRUE
NA,"Turkey",38.9637,35.2433,"3/6/20",0,0,2020-03-06,TRUE
NA,"Turkey",38.9637,35.2433,"3/7/20",0,0,2020-03-07,TRUE
NA,"Turkey",38.9637,35.2433,"3/8/20",0,0,2020-03-08,TRUE
NA,"Turkey",38.9637,35.2433,"3/9/20",0,0,2020-03-09,TRUE
NA,"Turkey",38.9637,35.2433,"3/10/20",0,0,2020-03-10,TRUE
NA,"Turkey",38.9637,35.2433,"3/11/20",1,0,2020-03-11,TRUE
NA,"Turkey",38.9637,35.2433,"3/12/20",1,0,2020-03-12,TRUE
NA,"Turkey",38.9637,35.2433,"3/13/20",5,0,2020-03-13,TRUE
NA,"Turkey",38.9637,35.2433,"3/14/20",5,0,2020-03-14,TRUE
NA,"Turkey",38.9637,35.2433,"3/15/20",6,0,2020-03-15,TRUE
NA,"Turkey",38.9637,35.2433,"3/16/20",18,0,2020-03-16,TRUE
NA,"Turkey",38.9637,35.2433,"3/17/20",47,1,2020-03-17,TRUE
NA,"Turkey",38.9637,35.2433,"3/18/20",98,1,2020-03-18,TRUE
NA,"Turkey",38.9637,35.2433,"3/19/20",192,3,2020-03-19,TRUE
NA,"Turkey",38.9637,35.2433,"3/20/20",359,4,2020-03-20,TRUE
NA,"Turkey",38.9637,35.2433,"3/21/20",670,9,2020-03-21,TRUE
NA,"Turkey",38.9637,35.2433,"3/22/20",1236,30,2020-03-22,TRUE
NA,"Turkey",38.9637,35.2433,"3/23/20",1529,37,2020-03-23,TRUE
