"geo_type","region","transportation_type","alternative_name","sub-region","country.x","date","mobility","week_day","weekend_ind","entity_name","country.y","country_name.x","mean_temp","county","state","fips","country_name.y","CountryCode","Date","C1_School closing","C1_Flag","C2_Workplace closing","C2_Flag","C3_Cancel public events","C3_Flag","C4_Restrictions on gatherings","C4_Flag","C5_Close public transport","C5_Flag","C6_Stay at home requirements","C6_Flag","C7_Restrictions on internal movement","C7_Flag","C8_International travel controls","E1_Income support","E1_Flag","E2_Debt/contract relief","E3_Fiscal measures","E4_International support","H1_Public information campaigns","H1_Flag","H2_Testing policy","H3_Contact tracing","H4_Emergency investment in healthcare","H5_Investment in vaccines","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","LegacyStringencyIndex","LegacyStringencyIndexForDisplay","cases","predicted_walking_baseline","percent_of_predicted","lag_cases","new_cases","smoothed_percent_of_predicted"
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-01-26,97.66,1,"Weekend","Israel","IS","Israel",49.244,NA,NA,NA,"Israel","ISR",20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,0,0,0,92.9378128051758,1.05081018212386,0,0,0.997953165086188
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-01-27,96.74,2,"Week Day","Israel","IS","Israel",51.764,NA,NA,NA,"Israel","ISR",20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,3.97,3.97,4.76,4.76,0,97.5022735595703,0.99218199195012,0,0,1.0056004967964
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-01-28,98.84,3,"Week Day","Israel","IS","Israel",54.104,NA,NA,NA,"Israel","ISR",20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,3.97,3.97,4.76,4.76,0,97.8942184448242,1.00966126059537,0,0,1.00894032029752
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-01-29,98.81,4,"Week Day","Israel","IS","Israel",54.86,NA,NA,NA,"Israel","ISR",20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,3.97,3.97,4.76,4.76,0,99.6728363037109,0.991343315433687,0,0,1.01157135861766
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-01-30,113.02,5,"Week Day","Israel","IS","Israel",54.896,NA,NA,NA,"Israel","ISR",20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,3.97,3.97,4.76,4.76,0,107.335502624512,1.05296008530723,0,0,1.01312742001892
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-01-31,88.92,6,"Week Day","Israel","IS","Israel",54.176,NA,NA,NA,"Israel","ISR",20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,3.97,3.97,4.76,4.76,0,84.8793258666992,1.04760492725457,0,0,1.01324231276343
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-01,78.1,7,"Weekend","Israel","IS","Israel",53.636,NA,NA,NA,"Israel","ISR",20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,3.97,3.97,4.76,4.76,0,82.903938293457,0.94205416060631,0,0,1.00991733215874
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-02,98.42,1,"Weekend","Israel","IS","Israel",55.76,NA,NA,NA,"Israel","ISR",20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,94.2568511962891,1.04416812943434,0,0,1.00340345710657
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-03,96.66,2,"Week Day","Israel","IS","Israel",55.328,NA,NA,NA,"Israel","ISR",20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,96.415901184082,1.00253172778473,0,0,0.996709021260206
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-04,97.39,3,"Week Day","Israel","IS","Israel",56.012,NA,NA,NA,"Israel","ISR",20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,98.8772201538086,0.98495892024983,0,0,0.992842358272958
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-05,97.2,4,"Week Day","Israel","IS","Israel",58.1,NA,NA,NA,"Israel","ISR",20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,99.6288909912109,0.97562061599757,0,0,0.991217401251072
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-06,117.82,5,"Week Day","Israel","IS","Israel",60.224,NA,NA,NA,"Israel","ISR",20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,115.758926391602,1.01780487840243,0,0,0.989679585352812
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-07,83.59,6,"Week Day","Israel","IS","Israel",55.4,NA,NA,NA,"Israel","ISR",20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,84.6608200073242,0.987351646166059,0,0,0.988884497309512
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-08,70.27,7,"Weekend","Israel","IS","Israel",51.764,NA,NA,NA,"Israel","ISR",20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,0,0,1,NA,0,0,15.47,15.47,18.1,18.1,0,75.3406524658203,0.932696992926618,0,0,0.989487723852507
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-09,90.08,1,"Weekend","Israel","IS","Israel",47.66,NA,NA,NA,"Israel","ISR",20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,91.6163101196289,0.983231041311063,0,0,0.99328365951177
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-10,96.19,2,"Week Day","Israel","IS","Israel",46.148,NA,NA,NA,"Israel","ISR",20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,96.1807708740234,1.00009595604082,0,0,0.999348942177651
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-11,100.42,3,"Week Day","Israel","IS","Israel",49.352,NA,NA,NA,"Israel","ISR",20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,100.919792175293,0.99504762976102,0,0,1.00426252362205
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-12,113.38,4,"Week Day","Israel","IS","Israel",55.58,NA,NA,NA,"Israel","ISR",20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,106.962699890137,1.05999568182604,0,0,1.00903568662291
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-13,135.79,5,"Week Day","Israel","IS","Israel",56.984,NA,NA,NA,"Israel","ISR",20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,126.381675720215,1.07444373740235,0,0,1.01543386369532
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-14,117.4,6,"Week Day","Israel","IS","Israel",58.928,NA,NA,NA,"Israel","ISR",20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,119.340774536133,0.983737540302747,0,0,1.0211672312169
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-15,106.47,7,"Weekend","Israel","IS","Israel",60.512,NA,NA,NA,"Israel","ISR",20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,114.81046295166,0.927354504657195,0,0,1.02394596556525
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-16,108.05,1,"Weekend","Israel","IS","Israel",58.172,NA,NA,NA,"Israel","ISR",20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,99.5925979614258,1.08491998614044,0,0,1.02117143935822
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-17,114.34,2,"Week Day","Israel","IS","Israel",57.2,NA,NA,NA,"Israel","ISR",20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,107.875923156738,1.0599214046481,0,0,1.01447412686949
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-18,116.67,3,"Week Day","Israel","IS","Israel",58.964,NA,NA,NA,"Israel","ISR",20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,108.643035888672,1.07388383475912,0,0,1.00790785696042
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-19,98.66,4,"Week Day","Israel","IS","Israel",55.724,NA,NA,NA,"Israel","ISR",20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,110.421661376953,0.89348411144801,0,0,1.00552645849239
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-20,133.22,5,"Week Day","Israel","IS","Israel",55.796,NA,NA,NA,"Israel","ISR",20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,0,118.358421325684,1.1255641846846,0,0,1.00574844838539
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-21,114.74,6,"Week Day","Israel","IS","Israel",56.66,NA,NA,NA,"Israel","ISR",20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,0,0,19.44,19.44,22.86,22.86,1,119.340774536133,0.961448427379363,0,1,1.00565283993363
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-22,95.16,7,"Weekend","Israel","IS","Israel",55.364,NA,NA,NA,"Israel","ISR",20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,1,0,19.44,19.44,22.86,22.86,1,115.452682495117,0.82423377216917,1,0,1.00728420655981
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-23,110.63,1,"Weekend","Israel","IS","Israel",55.904,NA,NA,NA,"Israel","ISR",20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,1,0,19.44,19.44,22.86,22.86,1,99.5925979614258,1.11082552583726,1,0,1.0126871216866
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-24,109.24,2,"Week Day","Israel","IS","Israel",55.616,NA,NA,NA,"Israel","ISR",20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,2,0,19.44,19.44,22.86,22.86,1,107.875923156738,1.01264486832043,1,0,1.02945810977931
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-25,111.03,3,"Week Day","Israel","IS","Israel",55.544,NA,NA,NA,"Israel","ISR",20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,2,0,19.44,19.44,22.86,22.86,1,107.736427307129,1.03057065075568,1,0,1.05367520536946
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-26,114.56,4,"Week Day","Israel","IS","Israel",56.444,NA,NA,NA,"Israel","ISR",20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,2,0,19.44,19.44,22.86,22.86,2,110.421661376953,1.03747759788652,1,1,1.07010524697902
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-27,143.74,5,"Week Day","Israel","IS","Israel",58.892,NA,NA,NA,"Israel","ISR",20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,2,0,19.44,19.44,22.86,22.86,3,118.358421325684,1.21444674903592,2,1,1.07841241928358
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-28,121.7,6,"Week Day","Israel","IS","Israel",61.664,NA,NA,NA,"Israel","ISR",20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,3,0,19.44,19.44,22.86,22.86,4,110.044990539551,1.10591131321203,3,1,1.0867589616015
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-02-29,89.6,7,"Weekend","Israel","IS","Israel",57.92,NA,NA,NA,"Israel","ISR",20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,7,0,19.44,19.44,22.86,22.86,7,116.050064086914,0.772080573198954,4,3,1.09265879441894
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-01,125.46,1,"Weekend","Israel","IS","Israel",56.768,NA,NA,NA,"Israel","ISR",20200301,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,7,0,19.44,19.44,22.86,22.86,10,99.5925979614258,1.25973217455973,7,3,1.09362583822203
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-02,156.89,2,"Week Day","Israel","IS","Israel",56.732,NA,NA,NA,"Israel","ISR",20200302,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,10,0,19.44,19.44,22.86,22.86,10,107.875923156738,1.45435603616617,10,0,1.09419757641677
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-03,112.06,3,"Week Day","Israel","IS","Israel",57.956,NA,NA,NA,"Israel","ISR",20200303,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,NA,NA,19.44,19.44,22.86,22.86,12,108.643035888672,1.03145129444679,10,2,1.09606460773336
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-04,111.92,4,"Week Day","Israel","IS","Israel",65.084,NA,NA,NA,"Israel","ISR",20200304,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,NA,NA,35.71,35.71,37.14,37.14,15,114.725563049316,0.975545441009425,12,3,1.0924705256442
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-05,126.62,5,"Week Day","Israel","IS","Israel",67.568,NA,NA,NA,"Israel","ISR",20200305,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,15,0,35.71,35.71,37.14,37.14,20,121.318923950195,1.04369537642768,15,5,1.07665892362173
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-06,96.73,6,"Week Day","Israel","IS","Israel",58.784,NA,NA,NA,"Israel","ISR",20200306,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,17,0,35.71,35.71,37.14,37.14,37,119.340774536133,0.810536050029683,20,17,1.04713343522256
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-07,95.02,7,"Weekend","Israel","IS","Israel",58.496,NA,NA,NA,"Israel","ISR",20200307,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,0,0,1,NA,19,0,35.71,35.71,37.14,37.14,43,116.050064086914,0.818784554300945,37,6,1.00851072011996
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-08,117.09,1,"Weekend","Israel","IS","Israel",63.032,NA,NA,NA,"Israel","ISR",20200308,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,1,1147372000,0,2,1,1,0,0,1,NA,25,0,35.71,35.71,37.14,37.14,61,103.896499633789,1.12698695733461,43,18,0.963203910961349
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-09,136.92,2,"Week Day","Israel","IS","Israel",69.764,NA,NA,NA,"Israel","ISR",20200309,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,1,0,0,2,1,1,0,0,1,NA,39,0,35.71,35.71,37.14,37.14,61,112.179824829102,1.22054032628941,61,0,0.913626140394122
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-10,120.62,3,"Week Day","Israel","IS","Israel",62.672,NA,NA,NA,"Israel","ISR",20200310,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,1,0,0,2,1,1,0,0,1,NA,NA,NA,35.71,35.71,37.14,37.14,75,112.946937561035,1.0679351083319,61,14,0.854684178608469
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-11,99.26,4,"Week Day","Israel","IS","Israel",62.78,NA,NA,NA,"Israel","ISR",20200311,0,NA,0,NA,2,1,1,1,0,NA,0,NA,0,NA,3,0,NA,1,2535084000,0,2,1,1,0,281676000,1,NA,70,0,35.71,35.71,37.14,37.14,79,114.725563049316,0.865195143625764,75,4,0.786956720043833
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-12,72.54,5,"Week Day","Israel","IS","Israel",69.548,NA,NA,NA,"Israel","ISR",20200312,0,NA,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,1,0,1,NA,82,0,42.46,42.46,40,40,100,121.318923950195,0.597928151998608,79,21,0.721364783721505
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-13,45.74,6,"Week Day","Israel","IS","Israel",56.705,NA,NA,NA,"Israel","ISR",20200313,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,1,0,1,NA,96,0,53.57,53.57,54.29,54.29,126,119.340774536133,0.38327218989308,100,26,0.644678058369375
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-14,48.75,7,"Weekend","Israel","IS","Israel",57.56,NA,NA,NA,"Israel","ISR",20200314,3,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,1,0,1,NA,116,0,53.57,53.57,54.29,54.29,155,116.050064086914,0.420077320797422,126,29,0.549945496574762
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-15,59.38,1,"Weekend","Israel","IS","Israel",61.808,NA,NA,NA,"Israel","ISR",20200315,3,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,1,0,1,NA,178,0,64.02,64.02,65,65,213,103.896499633789,0.571530323055162,155,58,0.457507013148099
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-16,59.39,2,"Week Day","Israel","IS","Israel",63.104,NA,NA,NA,"Israel","ISR",20200316,3,1,2,1,2,1,4,1,1,1,0,NA,0,NA,4,NA,NA,2,0,0,2,1,1,1,0,0,NA,250,0,71.16,71.16,74.52,74.52,218,112.179824829102,0.529417835073969,213,5,0.387702522899819
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-17,31.9,3,"Week Day","Israel","IS","Israel",57.992,NA,NA,NA,"Israel","ISR",20200317,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,260,0,84.12,84.12,84.05,84.05,250,108.643035888672,0.293622133614606,218,32,0.344725693075876
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-18,30.67,4,"Week Day","Israel","IS","Israel",55.004,NA,NA,NA,"Israel","ISR",20200318,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,427,0,84.12,84.12,84.05,84.05,304,108.508949279785,0.282649497608892,250,54,0.315530530815379
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-19,28.44,5,"Week Day","Israel","IS","Israel",55.004,NA,NA,NA,"Israel","ISR",20200319,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,433,0,84.12,84.12,84.05,84.05,427,116.445709228516,0.244233988426218,304,123,0.294597460768489
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-20,18.87,6,"Week Day","Israel","IS","Israel",51.152,NA,NA,NA,"Israel","ISR",20200320,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,677,0,86.77,86.77,85.24,85.24,529,117.411437988281,0.160716880086959,427,102,0.276406907585369
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-21,23.3,7,"Weekend","Israel","IS","Israel",50.648,NA,NA,NA,"Israel","ISR",20200321,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,712,1,86.77,86.77,85.24,85.24,712,115.436058044434,0.201843344226389,529,183,0.265939142815361
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-22,31.77,1,"Weekend","Israel","IS","Israel",54.356,NA,NA,NA,"Israel","ISR",20200322,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,883,1,86.77,86.77,85.24,85.24,883,97.6798858642578,0.325246080284631,712,171,0.266580855646205
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-23,33.54,2,"Week Day","Israel","IS","Israel",61.7,NA,NA,NA,"Israel","ISR",20200323,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,1071,1,86.77,86.77,85.24,85.24,1071,112.179824829102,0.298984242942935,883,188,0.270422097185662
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-24,38.82,3,"Week Day","Israel","IS","Israel",63.68,NA,NA,NA,"Israel","ISR",20200324,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,1442,1,86.77,86.77,85.24,85.24,1238,112.946937561035,0.343701217919451,1071,167,0.269552918541491
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-25,44.87,4,"Week Day","Israel","IS","Israel",59.756,NA,NA,NA,"Israel","ISR",20200325,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,1930,3,86.77,86.77,85.24,85.24,2369,110.630485534668,0.405584408159713,1238,1131,0.269001102525626
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-26,30.37,5,"Week Day","Israel","IS","Israel",64.004,NA,NA,NA,"Israel","ISR",20200326,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,2369,5,86.77,86.77,85.24,85.24,2693,121.318923950195,0.250331926884446,2369,324,0.27336995801514
"country/region","Israel","walking","<U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,2020-03-27,24.13,6,"Week Day","Israel","IS","Israel",67.784,NA,NA,NA,"Israel","ISR",20200327,3,1,2,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,2,0,0,2,1,1,2,0,0,NA,2666,8,86.77,86.77,85.24,85.24,3035,110.044990539551,0.219273952241629,2693,342,0.274112825215495
